"BusinessYear","StateCode","aca_age","MetalLevel","rate"
2015,"AR",27,"Bronze",217.99457010582
2015,"AR",27,"Catastrophic",143.0625
2015,"AR",27,"Gold",321.313740079365
2015,"AR",27,"Silver",292.215628571429
2015,"AR",30,"Bronze",242.922422619048
2015,"AR",30,"Catastrophic",159.420625
2015,"AR",30,"Gold",358.056047619048
2015,"AR",30,"Silver",325.630915714286
2015,"AR",40,"Bronze",291.559
2015,"AR",40,"Catastrophic",191.338142857143
2015,"AR",40,"Gold",429.744285714286
2015,"AR",40,"Silver",390.826498571429
2015,"AR",50,"Bronze",440.72485515873
2015,"AR",50,"Catastrophic",289.230732142857
2015,"AR",50,"Gold",649.607461309524
2015,"AR",50,"Silver",590.779497142857
2015,"AR",60,"Bronze",581.126772486772
2015,"AR",60,"Catastrophic",381.373125
2015,"AR",60,"Gold",856.552961309524
2015,"AR",60,"Silver",778.985990476191
2015,"AZ",10,"Bronze",114.109322128852
2015,"AZ",10,"Catastrophic",84.5328809523809
2015,"AZ",10,"Gold",161.746844627595
2015,"AZ",10,"Platinum",173.735813399779
2015,"AZ",10,"Silver",141.46014
2015,"AZ",21,"Bronze",180.538407037815
2015,"AZ",21,"Catastrophic",133.74295952381
2015,"AZ",21,"Gold",255.908561304436
2015,"AZ",21,"Platinum",274.877791528239
2015,"AZ",21,"Silver",223.811815039683
2015,"AZ",27,"Bronze",194.913818160598
2015,"AZ",27,"Catastrophic",144.392047619048
2015,"AZ",27,"Gold",276.284936507936
2015,"AZ",27,"Platinum",296.76503728313
2015,"AZ",27,"Silver",241.632236428571
2015,"AZ",30,"Bronze",217.202088795518
2015,"AZ",30,"Catastrophic",160.90293047619
2015,"AZ",30,"Gold",307.878395360195
2015,"AZ",30,"Platinum",330.700586877076
2015,"AZ",30,"Silver",269.263280833333
2015,"AZ",40,"Bronze",260.689013480392
2015,"AZ",40,"Catastrophic",193.118303809524
2015,"AZ",40,"Gold",369.520191880342
2015,"AZ",40,"Platinum",396.91181406423
2015,"AZ",40,"Silver",323.173735785714
2015,"AZ",50,"Bronze",394.060848844538
2015,"AZ",50,"Catastrophic",291.920398095238
2015,"AZ",50,"Gold",558.571868345543
2015,"AZ",50,"Platinum",599.977876522702
2015,"AZ",50,"Silver",488.513663785714
2015,"AZ",60,"Bronze",519.595543592437
2015,"AZ",60,"Catastrophic",384.914542063492
2015,"AZ",60,"Gold",736.516131969882
2015,"AZ",60,"Platinum",791.115137873754
2015,"AZ",60,"Silver",644.138947023809
2015,"DE",10,"Bronze",142.230454545455
2015,"DE",10,"Catastrophic",108.65
2015,"DE",10,"Gold",202.4040625
2015,"DE",10,"Platinum",217.88
2015,"DE",10,"Silver",174.106666666667
2015,"DE",21,"Bronze",225.03125
2015,"DE",21,"Catastrophic",171.898333333333
2015,"DE",21,"Gold",320.2340625
2015,"DE",21,"Platinum",344.72
2015,"DE",21,"Silver",275.463541666667
2015,"DE",27,"Bronze",242.950151515152
2015,"DE",27,"Catastrophic",185.586666666667
2015,"DE",27,"Gold",345.7340625
2015,"DE",27,"Platinum",372.17
2015,"DE",27,"Silver",297.396805555556
2015,"DE",30,"Bronze",270.730863636364
2015,"DE",30,"Catastrophic",206.808
2015,"DE",30,"Gold",385.269328125
2015,"DE",30,"Platinum",414.73
2015,"DE",30,"Silver",331.405229166667
2015,"DE",40,"Bronze",324.935477272727
2015,"DE",40,"Catastrophic",248.216
2015,"DE",40,"Gold",462.406171875
2015,"DE",40,"Platinum",497.764
2015,"DE",40,"Silver",397.757916666667
2015,"DE",50,"Bronze",491.177568181818
2015,"DE",50,"Catastrophic",375.204
2015,"DE",50,"Gold",698.979609375
2015,"DE",50,"Platinum",752.427
2015,"DE",50,"Silver",601.255854166667
2015,"DE",60,"Bronze",647.615189393939
2015,"DE",60,"Catastrophic",494.736666666667
2015,"DE",60,"Gold",921.629765625
2015,"DE",60,"Platinum",992.131666666667
2015,"DE",60,"Silver",792.755763888889
2015,"FL",10,"Bronze",135.820354380044
2015,"FL",10,"Catastrophic",113.735975232198
2015,"FL",10,"Gold",200.395641679126
2015,"FL",10,"Platinum",232.580596735169
2015,"FL",10,"Silver",166.309974091279
2015,"FL",21,"Bronze",214.889823540353
2015,"FL",21,"Catastrophic",179.945633446361
2015,"FL",21,"Gold",317.056349648943
2015,"FL",21,"Platinum",367.977095678545
2015,"FL",21,"Silver",263.129174071346
2015,"FL",27,"Bronze",232.000182811626
2015,"FL",27,"Catastrophic",194.274666568382
2015,"FL",27,"Gold",342.302632893719
2015,"FL",27,"Platinum",397.278563850196
2015,"FL",27,"Silver",284.081442773816
2015,"FL",30,"Bronze",258.529622640806
2015,"FL",30,"Catastrophic",216.489742296919
2015,"FL",30,"Gold",381.445824200964
2015,"FL",30,"Platinum",442.708095162152
2015,"FL",30,"Silver",316.566077105191
2015,"FL",40,"Bronze",310.291288806095
2015,"FL",40,"Catastrophic",259.834055432699
2015,"FL",40,"Gold",457.81822203395
2015,"FL",40,"Platinum",531.345090695631
2015,"FL",40,"Silver",379.946916340448
2015,"FL",50,"Bronze",469.04080126508
2015,"FL",50,"Catastrophic",392.769479581306
2015,"FL",50,"Gold",692.042999180218
2015,"FL",50,"Platinum",803.189011479763
2015,"FL",50,"Silver",574.335990188111
2015,"FL",60,"Bronze",618.429501284619
2015,"FL",60,"Catastrophic",517.845472996216
2015,"FL",60,"Gold",912.48395530806
2015,"FL",60,"Platinum",1059.00099533382
2015,"FL",60,"Silver",757.275822336416
2015,"GA",10,"Bronze",139.488038346953
2015,"GA",10,"Catastrophic",101.032000473485
2015,"GA",10,"Gold",209.327464818641
2015,"GA",10,"Platinum",243.493505411255
2015,"GA",10,"Silver",171.849606939935
2015,"GA",21,"Bronze",220.690999099137
2015,"GA",21,"Catastrophic",159.862178661616
2015,"GA",21,"Gold",331.173810213881
2015,"GA",21,"Platinum",385.242385281385
2015,"GA",21,"Silver",271.892965813267
2015,"GA",27,"Bronze",238.258783750426
2015,"GA",27,"Catastrophic",172.588981218434
2015,"GA",27,"Gold",357.559103267524
2015,"GA",27,"Platinum",415.918539321789
2015,"GA",27,"Silver",293.540093039773
2015,"GA",30,"Bronze",265.510227860061
2015,"GA",30,"Catastrophic",192.307947916667
2015,"GA",30,"Gold",398.436943405647
2015,"GA",30,"Platinum",463.479821320346
2015,"GA",30,"Silver",327.105055110254
2015,"GA",40,"Bronze",318.665031426626
2015,"GA",40,"Catastrophic",230.809146496212
2015,"GA",40,"Gold",478.211552794995
2015,"GA",40,"Platinum",556.275832142857
2015,"GA",40,"Silver",392.594153953598
2015,"GA",50,"Bronze",481.703003311202
2015,"GA",50,"Catastrophic",348.888216998106
2015,"GA",50,"Gold",722.863252737603
2015,"GA",50,"Platinum",840.874412121212
2015,"GA",50,"Silver",593.449040219156
2015,"GA",60,"Bronze",635.103437173703
2015,"GA",60,"Catastrophic",460.05034051452
2015,"GA",60,"Gold",953.094776247322
2015,"GA",60,"Platinum",1108.75466143579
2015,"GA",60,"Silver",782.456361212572
2015,"IA",10,"Bronze",122.504303571429
2015,"IA",10,"Catastrophic",133.855
2015,"IA",10,"Gold",174.971915584416
2015,"IA",10,"Platinum",239.903928571429
2015,"IA",10,"Silver",155.51702887538
2015,"IA",21,"Bronze",193.821931547619
2015,"IA",21,"Catastrophic",211.7875
2015,"IA",21,"Gold",276.833625541126
2015,"IA",21,"Platinum",379.570357142857
2015,"IA",21,"Silver",246.055466058764
2015,"IA",27,"Bronze",209.253476190476
2015,"IA",27,"Catastrophic",228.645
2015,"IA",27,"Gold",298.875340909091
2015,"IA",27,"Platinum",409.791904761905
2015,"IA",27,"Silver",265.645883991895
2015,"IA",30,"Bronze",233.182199107143
2015,"IA",30,"Catastrophic",254.7935
2015,"IA",30,"Gold",333.052126623377
2015,"IA",30,"Platinum",456.650928571429
2015,"IA",30,"Silver",296.022961246201
2015,"IA",40,"Bronze",279.868715178571
2015,"IA",40,"Catastrophic",305.8065
2015,"IA",40,"Gold",399.734553571429
2015,"IA",40,"Platinum",548.079714285714
2015,"IA",40,"Silver",355.291237082067
2015,"IA",50,"Bronze",423.054158035714
2015,"IA",50,"Catastrophic",462.2625
2015,"IA",50,"Gold",604.244675324675
2015,"IA",50,"Platinum",828.485714285714
2015,"IA",50,"Silver",537.063811550152
2015,"IA",60,"Bronze",557.800623511905
2015,"IA",60,"Catastrophic",609.5275
2015,"IA",60,"Gold",796.704334415584
2015,"IA",60,"Platinum",1092.41880952381
2015,"IA",60,"Silver",708.1263943769
2015,"IL",10,"Bronze",116.433730137918
2015,"IL",10,"Catastrophic",96.6245454545455
2015,"IL",10,"Gold",174.002619225472
2015,"IL",10,"Platinum",209.987672839506
2015,"IL",10,"Silver",146.231979525756
2015,"IL",21,"Bronze",184.217729336636
2015,"IL",21,"Catastrophic",152.875576923077
2015,"IL",21,"Gold",275.300317497528
2015,"IL",21,"Platinum",332.233031893004
2015,"IL",21,"Silver",231.362231613262
2015,"IL",27,"Bronze",198.884466823686
2015,"IL",27,"Catastrophic",165.048424630925
2015,"IL",27,"Gold",297.22029458042
2015,"IL",27,"Platinum",358.68653909465
2015,"IL",27,"Silver",249.783419986703
2015,"IL",30,"Bronze",221.627312604409
2015,"IL",30,"Catastrophic",183.922174825175
2015,"IL",30,"Gold",331.208147139224
2015,"IL",30,"Platinum",399.703112345679
2015,"IL",30,"Silver",278.346524961834
2015,"IL",40,"Bronze",266.000723378011
2015,"IL",40,"Catastrophic",220.746361305361
2015,"IL",40,"Gold",397.520904307057
2015,"IL",40,"Platinum",479.729768518519
2015,"IL",40,"Silver",334.075829793739
2015,"IL",50,"Bronze",402.090371088287
2015,"IL",50,"Catastrophic",333.683295454545
2015,"IL",50,"Gold",600.898641746133
2015,"IL",50,"Platinum",725.166392592593
2015,"IL",50,"Silver",504.993876795446
2015,"IL",60,"Bronze",530.176383300149
2015,"IL",60,"Catastrophic",439.986612276612
2015,"IL",60,"Gold",792.321321868157
2015,"IL",60,"Platinum",956.184556584362
2015,"IL",60,"Silver",665.861326872462
2015,"IN",10,"Bronze",157.705816979099
2015,"IN",10,"Catastrophic",112.0000625
2015,"IN",10,"Gold",229.5748312704
2015,"IN",10,"Platinum",325.44369047619
2015,"IN",10,"Silver",190.671648635847
2015,"IN",21,"Bronze",249.516637516079
2015,"IN",21,"Catastrophic",177.336833333333
2015,"IN",21,"Gold",363.001718628249
2015,"IN",21,"Platinum",514.901140873016
2015,"IN",21,"Silver",301.673267854666
2015,"IN",27,"Bronze",269.38277100873
2015,"IN",27,"Catastrophic",191.458156862745
2015,"IN",27,"Gold",391.84470203048
2015,"IN",27,"Platinum",555.90119047619
2015,"IN",27,"Silver",325.69277916905
2015,"IN",30,"Bronze",300.187317723453
2015,"IN",30,"Catastrophic",213.351794117647
2015,"IN",30,"Gold",436.869589200676
2015,"IN",30,"Platinum",619.469821428571
2015,"IN",30,"Silver",362.93605114311
2015,"IN",40,"Bronze",360.28937371217
2015,"IN",40,"Catastrophic",256.068076470588
2015,"IN",40,"Gold",524.087025742868
2015,"IN",40,"Platinum",743.496708333333
2015,"IN",40,"Silver",435.601628603935
2015,"IN",50,"Bronze",544.618685090596
2015,"IN",50,"Catastrophic",387.076
2015,"IN",50,"Gold",792.597896631074
2015,"IN",50,"Platinum",1123.88152380952
2015,"IN",50,"Silver",658.461704990935
2015,"IN",60,"Bronze",718.118580015083
2015,"IN",60,"Catastrophic",510.387931372549
2015,"IN",60,"Gold",1044.73589921287
2015,"IN",60,"Platinum",1481.92032738095
2015,"IN",60,"Silver",868.228910326996
2015,"KS",10,"Bronze",105.621346153846
2015,"KS",10,"Catastrophic",80.1364285714286
2015,"KS",10,"Gold",154.039854166667
2015,"KS",10,"Platinum",173.328571428571
2015,"KS",10,"Silver",130.802830687831
2015,"KS",21,"Bronze",167.109301587302
2015,"KS",21,"Catastrophic",126.789880952381
2015,"KS",21,"Gold",243.714348214286
2015,"KS",21,"Platinum",274.2325
2015,"KS",21,"Silver",206.949644620811
2015,"KS",27,"Bronze",180.416216117216
2015,"KS",27,"Catastrophic",136.886666666667
2015,"KS",27,"Gold",263.12112797619
2015,"KS",27,"Platinum",296.069761904762
2015,"KS",27,"Silver",223.428643738977
2015,"KS",30,"Bronze",201.047006593407
2015,"KS",30,"Catastrophic",152.539285714286
2015,"KS",30,"Gold",293.209634821429
2015,"KS",30,"Platinum",329.926142857143
2015,"KS",30,"Silver",248.978265343915
2015,"KS",40,"Bronze",241.299879120879
2015,"KS",40,"Catastrophic",183.079857142857
2015,"KS",40,"Gold",351.914530059524
2015,"KS",40,"Platinum",395.982357142857
2015,"KS",40,"Silver",298.827540476191
2015,"KS",50,"Bronze",364.752271978022
2015,"KS",50,"Catastrophic",276.746142857143
2015,"KS",50,"Gold",531.959316369048
2015,"KS",50,"Platinum",598.572857142857
2015,"KS",50,"Silver",451.712231216931
2015,"KS",60,"Bronze",480.936345848596
2015,"KS",60,"Catastrophic",364.90880952381
2015,"KS",60,"Gold",701.406777777778
2015,"KS",60,"Platinum",789.260476190476
2015,"KS",60,"Silver",595.594205246914
2015,"LA",10,"Bronze",135.2642375
2015,"LA",10,"Catastrophic",108.1055
2015,"LA",10,"Gold",200.94966632326
2015,"LA",10,"Platinum",226.404912574405
2015,"LA",10,"Silver",174.67608686067
2015,"LA",21,"Bronze",214.009101488095
2015,"LA",21,"Catastrophic",171.03893452381
2015,"LA",21,"Gold",317.932413576007
2015,"LA",21,"Platinum",358.206514136905
2015,"LA",21,"Silver",276.364778806584
2015,"LA",27,"Bronze",231.050280357143
2015,"LA",27,"Catastrophic",184.658880952381
2015,"LA",27,"Gold",343.248759157509
2015,"LA",27,"Platinum",386.730100136409
2015,"LA",27,"Silver",298.371537698413
2015,"LA",30,"Bronze",257.471488630952
2015,"LA",30,"Catastrophic",205.774575
2015,"LA",30,"Gold",382.499994276557
2015,"LA",30,"Platinum",430.953072358631
2015,"LA",30,"Silver",332.490435295414
2015,"LA",40,"Bronze",309.021001666667
2015,"LA",40,"Catastrophic",246.973921428571
2015,"LA",40,"Gold",459.082300137363
2015,"LA",40,"Platinum",517.236743396577
2015,"LA",40,"Silver",399.06026675485
2015,"LA",50,"Bronze",467.120928511905
2015,"LA",50,"Catastrophic",373.328764285714
2015,"LA",50,"Gold",693.955356971154
2015,"LA",50,"Platinum",781.861920107887
2015,"LA",50,"Silver",603.225232859347
2015,"LA",60,"Bronze",615.870139880952
2015,"LA",60,"Catastrophic",492.155071428571
2015,"LA",60,"Gold",914.950642933455
2015,"LA",60,"Platinum",1030.79368830605
2015,"LA",60,"Silver",795.326886390359
2015,"ME",10,"Bronze",154.118194444444
2015,"ME",10,"Catastrophic",115.809375
2015,"ME",10,"Gold",239.954734848485
2015,"ME",10,"Platinum",219.048125
2015,"ME",10,"Silver",188.78672275641
2015,"ME",21,"Bronze",243.839570473251
2015,"ME",21,"Catastrophic",183.225659722222
2015,"ME",21,"Gold",379.646123737374
2015,"ME",21,"Platinum",346.569270833333
2015,"ME",21,"Silver",298.689276175214
2015,"ME",27,"Bronze",263.256548353909
2015,"ME",27,"Catastrophic",197.816458333333
2015,"ME",27,"Gold",409.876893939394
2015,"ME",27,"Platinum",374.164791666667
2015,"ME",27,"Silver",322.473798076923
2015,"ME",30,"Bronze",293.359981481481
2015,"ME",30,"Catastrophic",220.43625
2015,"ME",30,"Gold",456.746950757576
2015,"ME",30,"Platinum",416.9516875
2015,"ME",30,"Silver",359.349099358974
2015,"ME",40,"Bronze",352.095161265432
2015,"ME",40,"Catastrophic",264.570354166667
2015,"ME",40,"Gold",548.194634469697
2015,"ME",40,"Platinum",500.43125
2015,"ME",40,"Silver",431.296253205128
2015,"ME",50,"Bronze",532.232578703704
2015,"ME",50,"Catastrophic",399.929083333333
2015,"ME",50,"Gold",828.659234848485
2015,"ME",50,"Platinum",756.4605625
2015,"ME",50,"Silver",651.953688301282
2015,"ME",60,"Bronze",701.787380401235
2015,"ME",60,"Catastrophic",527.335520833333
2015,"ME",60,"Gold",1092.64793876263
2015,"ME",60,"Platinum",997.448333333333
2015,"ME",60,"Silver",859.648465544872
2015,"MI",10,"Bronze",128.357797639089
2015,"MI",10,"Catastrophic",100.78167022489
2015,"MI",10,"Gold",184.221413823707
2015,"MI",10,"Platinum",209.746957183115
2015,"MI",10,"Silver",155.728528525666
2015,"MI",21,"Bronze",203.096439547408
2015,"MI",21,"Catastrophic",159.459801172751
2015,"MI",21,"Gold",291.479717331544
2015,"MI",21,"Platinum",331.858456833257
2015,"MI",21,"Silver",246.397445181907
2015,"MI",27,"Bronze",219.253704128638
2015,"MI",27,"Catastrophic",172.150002202666
2015,"MI",27,"Gold",314.676193020818
2015,"MI",27,"Platinum",358.277126495284
2015,"MI",27,"Silver",266.006291759843
2015,"MI",30,"Bronze",244.325421411912
2015,"MI",30,"Catastrophic",191.834994221606
2015,"MI",30,"Gold",350.65948514195
2015,"MI",30,"Platinum",399.246489412238
2015,"MI",30,"Silver",296.42417519801
2015,"MI",40,"Bronze",293.243473662065
2015,"MI",40,"Catastrophic",230.243656652411
2015,"MI",40,"Gold",420.867371223315
2015,"MI",40,"Platinum",479.182028237865
2015,"MI",40,"Silver",355.77313075209
2015,"MI",50,"Bronze",443.27088955269
2015,"MI",50,"Catastrophic",348.039964994805
2015,"MI",50,"Gold",636.189097342226
2015,"MI",50,"Platinum",724.338690850012
2015,"MI",50,"Silver",537.791746759964
2015,"MI",60,"Bronze",584.480708097721
2015,"MI",60,"Catastrophic",458.914426606258
2015,"MI",60,"Gold",838.857661041456
2015,"MI",60,"Platinum",955.091830275669
2015,"MI",60,"Silver",709.114199844226
2015,"MO",10,"Bronze",126.530470238095
2015,"MO",10,"Catastrophic",104.5925
2015,"MO",10,"Gold",188.307904761905
2015,"MO",10,"Platinum",179.996666666667
2015,"MO",10,"Silver",159.362862962963
2015,"MO",21,"Bronze",200.191341049383
2015,"MO",21,"Catastrophic",165.481845238095
2015,"MO",21,"Gold",297.932473775017
2015,"MO",21,"Platinum",284.778888888889
2015,"MO",21,"Silver",252.138036948854
2015,"MO",27,"Bronze",216.131808862434
2015,"MO",27,"Catastrophic",178.657857142857
2015,"MO",27,"Gold",321.65569047619
2015,"MO",27,"Platinum",307.455555555556
2015,"MO",27,"Silver",272.2142329806
2015,"MO",30,"Bronze",240.846670502646
2015,"MO",30,"Catastrophic",199.088678571429
2015,"MO",30,"Gold",358.437368944099
2015,"MO",30,"Platinum",342.614333333333
2015,"MO",30,"Silver",303.342436984127
2015,"MO",40,"Bronze",289.068012566138
2015,"MO",40,"Catastrophic",238.948928571429
2015,"MO",40,"Gold",430.201961076605
2015,"MO",40,"Platinum",411.211
2015,"MO",40,"Silver",364.076327566138
2015,"MO",50,"Bronze",436.959609325397
2015,"MO",50,"Catastrophic",361.199464285714
2015,"MO",50,"Gold",650.299900414079
2015,"MO",50,"Platinum",621.592
2015,"MO",50,"Silver",550.343338095238
2015,"MO",60,"Bronze",576.146613977072
2015,"MO",60,"Catastrophic",476.267559523809
2015,"MO",60,"Gold",857.448302622498
2015,"MO",60,"Platinum",819.615
2015,"MO",60,"Silver",725.647603262787
2015,"MS",10,"Bronze",128.09035
2015,"MS",10,"Catastrophic",113.073
2015,"MS",10,"Gold",182.818641025641
2015,"MS",10,"Platinum",191.147333333333
2015,"MS",10,"Silver",162.446066666667
2015,"MS",21,"Bronze",202.662386111111
2015,"MS",21,"Catastrophic",178.899966666667
2015,"MS",21,"Gold",289.249743589744
2015,"MS",21,"Platinum",302.424666666667
2015,"MS",21,"Silver",257.017
2015,"MS",27,"Bronze",218.795855555556
2015,"MS",27,"Catastrophic",193.144666666667
2015,"MS",27,"Gold",312.279205128205
2015,"MS",27,"Platinum",326.507333333333
2015,"MS",27,"Silver",277.480488888889
2015,"MS",30,"Bronze",243.8155
2015,"MS",30,"Catastrophic",215.23168
2015,"MS",30,"Gold",347.988758974359
2015,"MS",30,"Platinum",363.8432
2015,"MS",30,"Silver",309.210257777778
2015,"MS",40,"Bronze",292.630948333333
2015,"MS",40,"Catastrophic",258.32492
2015,"MS",40,"Gold",417.661217948718
2015,"MS",40,"Platinum",436.691533333333
2015,"MS",40,"Silver",371.119095555556
2015,"MS",50,"Bronze",442.345591666667
2015,"MS",50,"Catastrophic",390.48686
2015,"MS",50,"Gold",631.342994871795
2015,"MS",50,"Platinum",660.107733333333
2015,"MS",50,"Silver",560.989086666667
2015,"MS",60,"Bronze",583.263
2015,"MS",60,"Catastrophic",514.886033333333
2015,"MS",60,"Gold",832.470555555556
2015,"MS",60,"Platinum",870.400666666667
2015,"MS",60,"Silver",739.703874074074
2015,"MT",10,"Bronze",123.176055555556
2015,"MT",10,"Catastrophic",92.6425
2015,"MT",10,"Gold",182.691288580247
2015,"MT",10,"Platinum",205.503229166667
2015,"MT",10,"Silver",151.100308908046
2015,"MT",21,"Bronze",194.892619212963
2015,"MT",21,"Catastrophic",146.621342592593
2015,"MT",21,"Gold",289.041445473251
2015,"MT",21,"Platinum",325.136979166667
2015,"MT",21,"Silver",239.067256944444
2015,"MT",27,"Bronze",210.415902777778
2015,"MT",27,"Catastrophic",158.282407407407
2015,"MT",27,"Gold",312.055154320988
2015,"MT",27,"Platinum",351.026458333333
2015,"MT",27,"Silver",258.114935344828
2015,"MT",30,"Bronze",234.487752777778
2015,"MT",30,"Catastrophic",176.424833333333
2015,"MT",30,"Gold",347.743488425926
2015,"MT",30,"Platinum",391.16775
2015,"MT",30,"Silver",287.642825431035
2015,"MT",40,"Bronze",281.430321527778
2015,"MT",40,"Catastrophic",211.721083333333
2015,"MT",40,"Gold",417.366941358025
2015,"MT",40,"Platinum",469.485177083333
2015,"MT",40,"Silver",345.234221982759
2015,"MT",50,"Bronze",425.417890972222
2015,"MT",50,"Catastrophic",320.109027777778
2015,"MT",50,"Gold",630.901766975309
2015,"MT",50,"Platinum",709.681020833333
2015,"MT",50,"Silver",521.861287356322
2015,"MT",60,"Bronze",560.904835648148
2015,"MT",60,"Catastrophic",421.968472222222
2015,"MT",60,"Gold",831.88477494856
2015,"MT",60,"Platinum",935.76546875
2015,"MT",60,"Silver",688.072426963602
2015,"NC",10,"Bronze",138.567419444444
2015,"NC",10,"Catastrophic",92.284582010582
2015,"NC",10,"Gold",211.45759178744
2015,"NC",10,"Platinum",252.903928130511
2015,"NC",10,"Silver",175.101507638889
2015,"NC",21,"Bronze",219.235079409171
2015,"NC",21,"Catastrophic",146.007395943563
2015,"NC",21,"Gold",334.557062111801
2015,"NC",21,"Platinum",400.131538874192
2015,"NC",21,"Silver",277.037598115079
2015,"NC",27,"Bronze",236.692636287478
2015,"NC",27,"Catastrophic",157.634802469136
2015,"NC",27,"Gold",361.197538302277
2015,"NC",27,"Platinum",431.993093180482
2015,"NC",27,"Silver",299.097296693122
2015,"NC",30,"Bronze",263.758456428571
2015,"NC",30,"Catastrophic",175.65964973545
2015,"NC",30,"Gold",402.501174620428
2015,"NC",30,"Platinum",481.392519400353
2015,"NC",30,"Silver",333.299803164683
2015,"NC",40,"Bronze",316.56734234127
2015,"NC",40,"Catastrophic",210.830118518519
2015,"NC",40,"Gold",483.088007556936
2015,"NC",40,"Platinum",577.774587566138
2015,"NC",40,"Silver",400.031887509921
2015,"NC",50,"Bronze",478.527585449735
2015,"NC",50,"Catastrophic",318.693686772487
2015,"NC",50,"Gold",730.24299052795
2015,"NC",50,"Platinum",873.372983686067
2015,"NC",50,"Silver",604.693520843254
2015,"NC",60,"Bronze",630.952050573192
2015,"NC",60,"Catastrophic",420.197848324515
2015,"NC",60,"Gold",962.858578329883
2015,"NC",60,"Platinum",1151.60626087596
2015,"NC",60,"Silver",797.312321593915
2015,"ND",10,"Bronze",137.625065789474
2015,"ND",10,"Catastrophic",92.7533333333333
2015,"ND",10,"Gold",189.171071428571
2015,"ND",10,"Platinum",224.578392857143
2015,"ND",10,"Silver",167.129659090909
2015,"ND",21,"Bronze",217.746315789474
2015,"ND",21,"Catastrophic",146.748055555556
2015,"ND",21,"Gold",299.299300595238
2015,"ND",21,"Platinum",355.318214285714
2015,"ND",21,"Silver",264.425653409091
2015,"ND",27,"Bronze",235.083245614035
2015,"ND",27,"Catastrophic",158.432222222222
2015,"ND",27,"Gold",323.13005952381
2015,"ND",27,"Platinum",383.609345238095
2015,"ND",27,"Silver",285.479621212121
2015,"ND",30,"Bronze",261.965486842105
2015,"ND",30,"Catastrophic",176.548166666667
2015,"ND",30,"Gold",360.080816964286
2015,"ND",30,"Platinum",427.476196428571
2015,"ND",30,"Silver",318.124528409091
2015,"ND",40,"Bronze",314.415263157895
2015,"ND",40,"Catastrophic",211.896166666667
2015,"ND",40,"Gold",432.1746875
2015,"ND",40,"Platinum",513.064071428571
2015,"ND",40,"Silver",381.818306818182
2015,"ND",50,"Bronze",475.275388157895
2015,"ND",50,"Catastrophic",320.3065
2015,"ND",50,"Gold",653.281767857143
2015,"ND",50,"Platinum",775.555767857143
2015,"ND",50,"Silver",577.162880681818
2015,"ND",60,"Bronze",626.686228070176
2015,"ND",60,"Catastrophic",422.347222222222
2015,"ND",60,"Gold",861.40025297619
2015,"ND",60,"Platinum",1022.62818452381
2015,"ND",60,"Silver",761.032130681818
2015,"NE",10,"Bronze",130.615555555556
2015,"NE",10,"Catastrophic",93.74
2015,"NE",10,"Gold",199.098541666667
2015,"NE",10,"Platinum",263.183333333333
2015,"NE",10,"Silver",163.745760869565
2015,"NE",21,"Bronze",206.65212962963
2015,"NE",21,"Catastrophic",148.308333333333
2015,"NE",21,"Gold",315.004421296296
2015,"NE",21,"Platinum",416.393888888889
2015,"NE",21,"Silver",259.071050724638
2015,"NE",27,"Bronze",223.108374485597
2015,"NE",27,"Catastrophic",160.113333333333
2015,"NE",27,"Gold",340.087337962963
2015,"NE",27,"Platinum",449.55
2015,"NE",27,"Silver",279.701256038647
2015,"NE",30,"Bronze",248.620456790123
2015,"NE",30,"Catastrophic",178.426
2015,"NE",30,"Gold",378.976215277778
2015,"NE",30,"Platinum",500.958
2015,"NE",30,"Silver",311.684804347826
2015,"NE",40,"Bronze",298.398203703704
2015,"NE",40,"Catastrophic",214.15
2015,"NE",40,"Gold",454.853673611111
2015,"NE",40,"Platinum",601.257666666667
2015,"NE",40,"Silver",374.089072463768
2015,"NE",50,"Bronze",451.062932098765
2015,"NE",50,"Catastrophic",323.711
2015,"NE",50,"Gold",687.562611111111
2015,"NE",50,"Platinum",908.869
2015,"NE",50,"Silver",565.478786231884
2015,"NE",60,"Bronze",594.733909465021
2015,"NE",60,"Catastrophic",426.836666666667
2015,"NE",60,"Gold",906.559768518518
2015,"NE",60,"Platinum",1198.41111111111
2015,"NE",60,"Silver",745.587083333333
2015,"NH",10,"Bronze",127.122625
2015,"NH",10,"Catastrophic",96.4833333333333
2015,"NH",10,"Gold",200.630833333333
2015,"NH",10,"Platinum",267.89625
2015,"NH",10,"Silver",163.331304347826
2015,"NH",21,"Bronze",200.866854166667
2015,"NH",21,"Catastrophic",152.648888888889
2015,"NH",21,"Gold",316.512326388889
2015,"NH",21,"Platinum",423.847291666667
2015,"NH",21,"Silver",257.713152173913
2015,"NH",27,"Bronze",216.825541666667
2015,"NH",27,"Catastrophic",164.803333333333
2015,"NH",27,"Gold",341.589236111111
2015,"NH",27,"Platinum",457.597916666667
2015,"NH",27,"Silver",278.138369565217
2015,"NH",30,"Bronze",241.5689625
2015,"NH",30,"Catastrophic",183.649666666667
2015,"NH",30,"Gold",380.470729166667
2015,"NH",30,"Platinum",509.925375
2015,"NH",30,"Silver",309.805119565217
2015,"NH",40,"Bronze",289.8460125
2015,"NH",40,"Catastrophic",220.42
2015,"NH",40,"Gold",456.332166666667
2015,"NH",40,"Platinum",612.021
2015,"NH",40,"Silver",371.591163043478
